"자치구","안심 주소","위도","경도","CCTV 수량","수정 일시"
"광진구","생활방범-군자-097-03","37.5568","127.0761","1","2022-12-01"
"광진구","생활방범-군자-097-04","37.5568","127.0761","1","2022-12-01"
"광진구","생활방범-군자-097-05","37.5568","127.0761","1","2022-12-01"
"광진구","생활방범-군자-098-01","37.5562","127.0766","1","2022-12-01"
"광진구","생활방범-군자-098-02","37.5562","127.0766","1","2022-12-01"
"광진구","생활방범-군자-098-03","37.5562","127.0766","1","2022-12-01"
"광진구","생활방범-군자-098-04","37.5562","127.0766","1","2022-12-01"
"광진구","생활방범-군자-099-01","37.5548","127.0766","1","2022-12-01"
"광진구","생활방범-군자-099-02","37.5548","127.0766","1","2022-12-01"
"광진구","생활방범-군자-099-03","37.5548","127.0766","1","2022-12-01"
"광진구","생활방범-군자-099-04","37.5548","127.0766","1","2022-12-01"
"광진구","생활방범-군자-099-비상벨","37.5548","127.0766","1","2022-12-01"
"광진구","생활방범-군자-100-01","37.5543","127.0758","1","2022-12-01"
"광진구","생활방범-군자-100-02","37.5543","127.0758","1","2022-12-01"
"광진구","생활방범-군자-100-03","37.5543","127.0758","1","2022-12-01"
"광진구","생활방범-군자-100-04","37.5543","127.0758","1","2022-12-01"
"광진구","생활방범-군자-101-01","37.5531","127.0759","1","2022-12-01"
"광진구","생활방범-군자-101-비상벨","37.5531","127.0759","1","2022-12-01"
"광진구","생활방범-군자-102-01","37.5554","127.0725","1","2022-12-01"
"광진구","생활방범-군자-102-02","37.5554","127.0725","1","2022-12-01"
"광진구","생활방범-군자-102-03","37.5554","127.0725","1","2022-12-01"
"광진구","생활방범-군자-102-04","37.5554","127.0725","1","2022-12-01"
"광진구","생활방범-군자-102-05","37.5554","127.0725","1","2022-12-01"
"광진구","생활방범-군자-102-비상벨","37.5554","127.0725","1","2022-12-01"
"광진구","생활방범-군자-103-01","37.5540","127.0710","1","2022-12-01"
"광진구","생활방범-군자-103-02","37.5540","127.0710","1","2022-12-01"
"광진구","생활방범-군자-103-03","37.5540","127.0710","1","2022-12-01"
"광진구","생활방범-군자-103-04","37.5540","127.0710","1","2022-12-01"
"광진구","생활방범-군자-103-05","37.5540","127.0710","1","2022-12-01"
"광진구","생활방범-군자-103-06","37.5539","127.0709","1","2022-12-01"
"광진구","생활방범-군자-103-07","37.5541","127.0713","1","2022-12-01"
"광진구","생활방범-군자-103-비상벨","37.5540","127.0710","1","2022-12-01"
"광진구","생활방범-군자-104-01","37.5541","127.0736","1","2022-12-01"
"광진구","생활방범-군자-104-비상벨","37.5541","127.0736","1","2022-12-01"
"광진구","생활방범-군자-105-01","37.5558","127.0779","1","2022-12-01"
"광진구","생활방범-군자-105-02","37.5558","127.0779","1","2022-12-01"
"광진구","생활방범-군자-105-03","37.5558","127.0779","1","2022-12-01"
"광진구","생활방범-군자-105-04","37.5558","127.0779","1","2022-12-01"
"광진구","생활방범-군자-106-01","37.5539","127.0768","1","2022-12-01"
"광진구","생활방범-군자-106-02","37.5539","127.0768","1","2022-12-01"
"광진구","생활방범-군자-106-03","37.5539","127.0768","1","2022-12-01"
"광진구","생활방범-군자-106-04","37.5539","127.0768","1","2022-12-01"
"광진구","생활방범-군자-106-비상벨","37.5539","127.0768","1","2022-12-01"
"광진구","생활방범-군자-107-01","37.5525","127.0750","1","2022-12-01"
"광진구","생활방범-군자-107-02","37.5525","127.0750","1","2022-12-01"
"광진구","생활방범-군자-107-03","37.5525","127.0750","1","2022-12-01"
"광진구","생활방범-군자-107-04","37.5525","127.0750","1","2022-12-01"
"광진구","생활방범-군자-108-01","37.5505","127.0705","1","2022-12-01"
"광진구","생활방범-군자-109-01","37.5485","127.0727","1","2022-12-01"
"광진구","생활방범-군자-109-02","37.5485","127.0727","1","2022-12-01"
"광진구","생활방범-군자-109-03","37.5485","127.0727","1","2022-12-01"
"광진구","생활방범-군자-109-04","37.5485","127.0727","1","2022-12-01"
"광진구","생활방범-군자-109-05","37.5485","127.0727","1","2022-12-01"
"광진구","생활방범-군자-110-01","37.5584","127.0747","1","2022-12-01"
"광진구","생활방범-군자-110-02","37.5584","127.0747","1","2022-12-01"
"광진구","생활방범-군자-110-03","37.5584","127.0747","1","2022-12-01"
"광진구","생활방범-군자-110-04","37.5584","127.0747","1","2022-12-01"
"광진구","생활방범-군자-110-비상벨","37.5584","127.0747","1","2022-12-01"
"광진구","생활방범-군자-111-01","37.5568","127.0772","1","2022-12-01"
"광진구","생활방범-군자-111-02","37.5568","127.0772","1","2022-12-01"
"광진구","생활방범-군자-111-03","37.5568","127.0772","1","2022-12-01"
"광진구","생활방범-군자-111-04","37.5568","127.0772","1","2022-12-01"
"광진구","생활방범-군자-111-05","37.5568","127.0772","1","2022-12-01"
"광진구","생활방범-군자-112-01","37.5569","127.0746","1","2022-12-01"
"광진구","생활방범-군자-112-02","37.5569","127.0746","1","2022-12-01"
"광진구","생활방범-군자-112-03","37.5569","127.0746","1","2022-12-01"
"광진구","생활방범-군자-112-04","37.5569","127.0746","1","2022-12-01"
"광진구","생활방범-군자-112-비상벨","37.5569","127.0746","1","2022-12-01"
"광진구","생활방범-군자-205-01","37.5552","127.0733","1","2022-12-01"
"광진구","생활방범-군자-205-02","37.5552","127.0733","1","2022-12-01"
"광진구","생활방범-군자-205-03","37.5552","127.0733","1","2022-12-01"
"광진구","생활방범-군자-205-04","37.5552","127.0733","1","2022-12-01"
"광진구","생활방범-군자-205-비상벨","37.5552","127.0733","1","2022-12-01"
"광진구","생활방범-군자-346-01","37.5565","127.0782","1","2022-12-01"
"광진구","생활방범-군자-346-비상벨","37.5565","127.0782","1","2022-12-01"
"광진구","생활방범-군자-356-01","37.5489","127.0727","1","2022-12-01"
"광진구","생활방범-군자-356-02","37.5489","127.0727","1","2022-12-01"
"광진구","생활방범-군자-356-03","37.5489","127.0727","1","2022-12-01"
"광진구","생활방범-군자-356-04","37.5489","127.0727","1","2022-12-01"
"광진구","생활방범-군자-385-01","37.5520","127.0705","1","2022-12-01"
"광진구","생활방범-군자-385-02","37.5520","127.0705","1","2022-12-01"
"광진구","생활방범-군자-385-03","37.5520","127.0705","1","2022-12-01"
"광진구","생활방범-군자-385-04","37.5520","127.0705","1","2022-12-01"
"광진구","생활방범-군자-402-01","37.5545","127.0724","1","2022-12-01"
"광진구","생활방범-군자-402-02","37.5545","127.0724","1","2022-12-01"
"광진구","생활방범-군자-402-03","37.5545","127.0724","1","2022-12-01"
"광진구","생활방범-군자-402-04","37.5545","127.0724","1","2022-12-01"
"광진구","생활방범-군자-402-05","37.5545","127.0724","1","2022-12-01"
"광진구","생활방범-군자-403-01","37.5536","127.0719","1","2022-12-01"
"광진구","생활방범-군자-403-02","37.5536","127.0719","1","2022-12-01"
"광진구","생활방범-군자-403-03","37.5536","127.0719","1","2022-12-01"
"광진구","생활방범-군자-403-04","37.5536","127.0719","1","2022-12-01"
"광진구","생활방범-군자-404-01","37.5561","127.0732","1","2022-12-01"
"광진구","생활방범-군자-404-02","37.5561","127.0732","1","2022-12-01"
"광진구","생활방범-군자-404-03","37.5561","127.0732","1","2022-12-01"
"광진구","생활방범-군자-404-04","37.5561","127.0732","1","2022-12-01"
"광진구","생활방범-군자-404-비상벨","37.5561","127.0732","1","2022-12-01"
"광진구","생활방범-군자-405-01","37.5565","127.0735","1","2022-12-01"
"광진구","생활방범-군자-405-02","37.5565","127.0735","1","2022-12-01"
"광진구","생활방범-군자-405-03","37.5565","127.0735","1","2022-12-01"
"광진구","생활방범-군자-405-04","37.5565","127.0735","1","2022-12-01"
"광진구","생활방범-군자-405-비상벨","37.5565","127.0735","1","2022-12-01"
"광진구","생활방범-군자-406-01","37.5500","127.0697","1","2022-12-01"
"광진구","생활방범-군자-406-02","37.5500","127.0697","1","2022-12-01"
"광진구","생활방범-군자-406-03","37.5500","127.0697","1","2022-12-01"
"광진구","생활방범-군자-406-04","37.5500","127.0697","1","2022-12-01"
"광진구","생활방범-군자-406-05","37.5500","127.0697","1","2022-12-01"
"광진구","생활방범-군자-406-비상벨","37.5500","127.0697","1","2022-12-01"
"광진구","생활방범-군자-407-01","37.5496","127.0688","1","2022-12-01"
"광진구","생활방범-군자-407-02","37.5496","127.0688","1","2022-12-01"
"광진구","생활방범-군자-407-03","37.5496","127.0688","1","2022-12-01"
"광진구","생활방범-군자-407-04","37.5496","127.0688","1","2022-12-01"
"광진구","생활방범-군자-407-05","37.5496","127.0688","1","2022-12-01"
"광진구","생활방범-군자-445-01","37.5566","127.0751","1","2022-12-01"
"광진구","생활방범-군자-445-02","37.5566","127.0751","1","2022-12-01"
"광진구","생활방범-군자-445-03","37.5566","127.0751","1","2022-12-01"
"광진구","생활방범-군자-445-04","37.5566","127.0751","1","2022-12-01"
"광진구","생활방범-군자-445-05","37.5566","127.0751","1","2022-12-01"
"광진구","생활방범-군자-445-비상벨","37.5566","127.0751","1","2022-12-01"
"광진구","생활방범-군자-466-01","37.5532","127.0713","1","2022-12-01"
"광진구","생활방범-군자-466-02","37.5532","127.0713","1","2022-12-01"
"광진구","생활방범-군자-466-03","37.5532","127.0713","1","2022-12-01"
"광진구","생활방범-군자-466-04","37.5532","127.0713","1","2022-12-01"
"광진구","생활방범-군자-466-비상벨","37.5532","127.0713","1","2022-12-01"
"광진구","생활방범-군자-496-01","37.5552","127.0745","1","2022-12-01"
"광진구","생활방범-군자-496-02","37.5552","127.0745","1","2022-12-01"
"광진구","생활방범-군자-496-03","37.5552","127.0745","1","2022-12-01"
"광진구","생활방범-군자-496-비상벨","37.5552","127.0745","1","2022-12-01"
"광진구","생활방범-군자-499-01","37.5568","127.0732","1","2022-12-01"
"광진구","생활방범-군자-499-02","37.5568","127.0732","1","2022-12-01"
"광진구","생활방범-군자-499-03","37.5568","127.0732","1","2022-12-01"
"광진구","생활방범-군자-499-04","37.5568","127.0732","1","2022-12-01"
"광진구","생활방범-군자-499-비상벨","37.5568","127.0732","1","2022-12-01"
"광진구","생활방범-군자-507-01","37.5545","127.0731","1","2022-12-01"
"광진구","생활방범-군자-507-02","37.5545","127.0731","1","2022-12-01"
"광진구","생활방범-군자-507-03","37.5545","127.0731","1","2022-12-01"
"광진구","생활방범-군자-507-04","37.5545","127.0731","1","2022-12-01"
"광진구","생활방범-군자-507-05","37.5545","127.0731","1","2022-12-01"
"광진구","생활방범-군자-507-비상벨","37.5545","127.0731","1","2022-12-01"
"광진구","생활방범-군자-531-01","37.5569","127.0782","1","2022-12-01"
"광진구","생활방범-군자-531-02","37.5569","127.0782","1","2022-12-01"
"광진구","생활방범-군자-531-03","37.5569","127.0782","1","2022-12-01"
"광진구","생활방범-군자-531-04","37.5569","127.0782","1","2022-12-01"
"광진구","생활방범-군자-531-05","37.5569","127.0782","1","2022-12-01"
"광진구","생활방범-군자-531-비상벨","37.5569","127.0782","1","2022-12-01"
"광진구","생활방범-군자-532-01","37.5566","127.0728","1","2022-12-01"
"광진구","생활방범-군자-532-02","37.5566","127.0728","1","2022-12-01"
"광진구","생활방범-군자-532-03","37.5566","127.0728","1","2022-12-01"
"광진구","생활방범-군자-532-비상벨","37.5566","127.0728","1","2022-12-01"
"광진구","생활방범-군자-533-01","37.5575","127.0766","1","2022-12-01"
"광진구","생활방범-군자-533-02","37.5575","127.0766","1","2022-12-01"
"광진구","생활방범-군자-533-03","37.5575","127.0766","1","2022-12-01"
"광진구","생활방범-군자-533-04","37.5575","127.0766","1","2022-12-01"
"광진구","생활방범-군자-533-05","37.5575","127.0766","1","2022-12-01"
"광진구","생활방범-군자-533-비상벨","37.5575","127.0766","1","2022-12-01"
"광진구","생활방범-군자-534-01","37.5543","127.0768","1","2022-12-01"
"광진구","생활방범-군자-534-02","37.5543","127.0768","1","2022-12-01"
"광진구","생활방범-군자-534-03","37.5543","127.0768","1","2022-12-01"
"광진구","생활방범-군자-534-비상벨","37.5543","127.0768","1","2022-12-01"
"광진구","생활방범-군자-575-01","37.5554","127.0746","1","2022-12-01"
"광진구","생활방범-군자-575-02","37.5554","127.0746","1","2022-12-01"
"광진구","생활방범-군자-575-03","37.5554","127.0746","1","2022-12-01"
"광진구","생활방범-군자-575-04","37.5554","127.0746","1","2022-12-01"
"광진구","생활방범-군자-576-01","37.5513","127.0704","1","2022-12-01"
"광진구","생활방범-군자-576-02","37.5513","127.0704","1","2022-12-01"
"광진구","생활방범-군자-576-03","37.5513","127.0704","1","2022-12-01"
"광진구","생활방범-군자-576-04","37.5513","127.0704","1","2022-12-01"
"광진구","생활방범-군자-577-01","37.5506","127.0692","1","2022-12-01"
"광진구","생활방범-군자-577-02","37.5506","127.0692","1","2022-12-01"
"광진구","생활방범-군자-577-03","37.5506","127.0692","1","2022-12-01"
"광진구","생활방범-군자-577-04","37.5506","127.0692","1","2022-12-01"
"광진구","생활방범-군자-577-05","37.5506","127.0692","1","2022-12-01"
"광진구","생활방범-군자-578-01","37.5490","127.0719","1","2022-12-01"
"광진구","생활방범-군자-578-02","37.5490","127.0719","1","2022-12-01"
"광진구","생활방범-군자-578-03","37.5490","127.0719","1","2022-12-01"
"광진구","생활방범-군자-578-04","37.5490","127.0719","1","2022-12-01"
"광진구","생활방범-군자-579-01","37.5576","127.0754","1","2022-12-01"
"광진구","생활방범-군자-579-02","37.5576","127.0754","1","2022-12-01"
"광진구","생활방범-군자-579-03","37.5576","127.0754","1","2022-12-01"
"광진구","생활방범-군자-579-04","37.5576","127.0754","1","2022-12-01"
"광진구","생활방범-군자-580-01","37.5498","127.0727","1","2022-12-01"
"광진구","생활방범-군자-580-02","37.5498","127.0727","1","2022-12-01"
"광진구","생활방범-군자-580-03","37.5498","127.0727","1","2022-12-01"
"광진구","생활방범-군자-581-01","37.5491","127.0733","1","2022-12-01"
"광진구","생활방범-군자-581-02","37.5491","127.0733","1","2022-12-01"
"광진구","생활방범-군자-581-03","37.5491","127.0733","1","2022-12-01"
"광진구","생활방범-군자-591-01","37.5532","127.0747","1","2022-12-01"
"광진구","생활방범-군자-591-02","37.5532","127.0747","1","2022-12-01"
"광진구","생활방범-군자-591-03","37.5532","127.0747","1","2022-12-01"
"광진구","생활방범-군자-591-04","37.5532","127.0747","1","2022-12-01"
"광진구","생활방범-군자-592-01","37.5518","127.0758","1","2022-12-01"
"광진구","생활방범-군자-592-02","37.5518","127.0758","1","2022-12-01"
"광진구","생활방범-군자-592-03","37.5518","127.0758","1","2022-12-01"
"광진구","생활방범-군자-593-01","37.5552","127.0767","1","2022-12-01"
"광진구","생활방범-군자-593-02","37.5552","127.0767","1","2022-12-01"
