일련번호(no),주차장고유값(pl_id),주차장이름(pl_nm),구코드(sgg_code),법정동코드(bemd_code),주소(지번)(lot_num_address),일반-기본단위시간(pl_basic_rate_min),일반-기본단위금액(pl_basic_rate_amt),일반-추가단위시간(pl_addi_rate_min),일반-추가단위금액(pl_addi_rate_amt),일반-1일(전일)(pl_allday_pass_amt),일반-1월(정기권)(pl_month_pass_amt),건축물층수-지하(pl_num_floor_underground),건축물층수-지상(pl_num_floor_aboveground),계획주차면수(pl_num_space_planned),경도(logitude),위도(latitude)
11414,5015836,길풍빌딩 주차장,11215,10100,서울특별시 광진구 중곡동 28-5 길풍빌딩,0,0,0,0,0,0,1,3,0.0,127.086586,37.563899
11415,5068891,용마산로 115-01 주차장,11215,10100,서울특별시 광진구 중곡동 28-26,0,0,0,0,0,0,1,3,4.0,127.086524,37.564009
11416,5015835,동남빌딩 주차장,11215,10100,서울특별시 광진구 중곡동 28-3 동남빌딩,0,0,0,0,0,0,1,4,7.0,127.086581,37.564042
11417,5011878,진아트빌 주차장,11215,10100,서울특별시 광진구 중곡동 28-2 진아트빌,0,0,0,0,0,0,1,5,6.0,127.086548,37.564143
11418,5012151,용마산로 119-00 주차장,11215,10100,서울특별시 광진구 중곡동 28-1,0,0,0,0,0,0,1,4,0.0,127.086556,37.564285
11419,5014017,오토오아시스 주차장,11215,10100,서울특별시 광진구 중곡동 29-7,0,0,0,0,0,0,1,2,0.0,127.086115,37.567141
11420,5010651,건양쉐르빌 주차장,11215,10100,서울특별시 광진구 중곡동 29-5 건양쉐르빌,0,0,0,0,0,0,1,5,10.0,127.086028,37.56729
11421,5013842,용마산로 155-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-4,0,0,0,0,0,0,1,3,0.0,127.086051,37.567397
11422,5014015,린빌 주차장,11215,10100,서울특별시 광진구 중곡동 29-3 린빌,0,0,0,0,0,0,1,5,0.0,127.08606,37.567555
11423,5014016,국제카공업사 주차장,11215,10100,서울특별시 광진구 중곡동 29-29,0,0,0,0,0,0,1,2,1.0,127.085993,37.567805
11424,5127841,우리부동산 주차장,11215,10100,서울특별시 광진구 중곡동 29-55,0,0,0,0,0,0,1,3,0.0,127.085984,37.567981
11425,5016845,용마산로 163-00 주차장,11215,10100,서울특별시 광진구 중곡동 16,0,0,0,0,0,0,1,7,0.0,127.085882,37.568311
11426,5011877,용마산로21길 013-00 주차장,11215,10100,서울특별시 광진구 중곡동 28-25,0,0,0,0,0,0,1,4,0.0,127.086306,37.564119
11427,5012148,용마산로21길 014-00 주차장,11215,10100,서울특별시 광진구 중곡동 30-2,0,0,0,0,0,0,1,1,0.0,127.085998,37.564052
11428,5011879,동인하이츠빌 주차장,11215,10100,서울특별시 광진구 중곡동 28-4 동인하이츠빌,0,0,0,0,0,0,1,4,8.0,127.086231,37.563994
11429,5065046,용마산로21길 017-00 주차장,11215,10100,서울특별시 광진구 중곡동 28-15,0,0,0,0,0,0,1,4,0.0,127.08614,37.563866
11430,5068815,용마산로21길 018-00 주차장,11215,10100,서울특별시 광진구 중곡동 30-66,0,0,0,0,0,0,1,3,0.0,127.085915,37.563906
11431,5011068,용마산로21길 018-04 주차장,11215,10100,서울특별시 광진구 중곡동 30-68,0,0,0,0,0,0,1,4,0.0,127.085878,37.564095
11432,5011067,에덴빌25차 주차장,11215,10100,서울특별시 광진구 중곡동 30-69 에덴빌25차,0,0,0,0,0,0,1,4,5.0,127.085725,37.564133
11433,5016477,용마산로21길 018-07 주차장,11215,10100,서울특별시 광진구 중곡동 30-67,0,0,0,0,0,0,1,4,0.0,127.085789,37.563948
11434,4959392,용마산로21길 019-05 주차장,11215,10100,서울특별시 광진구 중곡동 28-13,0,0,0,0,0,0,1,3,0.0,127.08638,37.56388
11435,5011876,YN빌라 주차장,11215,10100,서울특별시 광진구 중곡동 30-3 YN빌라,0,0,0,0,0,0,1,4,4.0,127.085827,37.563802
11436,5011880,아스하임 주차장,11215,10100,서울특별시 광진구 중곡동 28-21 아스하임,0,0,0,0,0,0,1,3,3.0,127.086043,37.563697
11437,5125492,용마산로21길 023-03 주차장,11215,10100,서울특별시 광진구 중곡동 28-20,0,0,0,0,0,0,1,3,0.0,127.086164,37.563745
11438,4962467,용마산로21길 023-05 주차장,11215,10100,서울특별시 광진구 중곡동 28-19,0,0,0,0,0,0,1,2,0.0,127.086271,37.563756
11439,5011882,용마산로21길 023-07 주차장,11215,10100,서울특별시 광진구 중곡동 28-18,0,0,0,0,0,0,1,3,0.0,127.086406,37.56376
11440,5011906,용마산로21길 023-09 주차장,11215,10100,서울특별시 광진구 중곡동 28-17,0,0,0,0,0,0,1,3,0.0,127.086465,37.563727
11441,5005499,YN빌라 주차장,11215,10100,서울특별시 광진구 중곡동 30-4 YN빌라,0,0,0,0,0,0,1,5,6.0,127.085771,37.563675
11442,5012431,용마산로21길 027-00 주차장,11215,10100,서울특별시 광진구 중곡동 28-12,0,0,0,0,0,0,1,3,0.0,127.085949,37.5635
11443,5111167,용마산로21길 028-00 주차장,11215,10100,서울특별시 광진구 중곡동 30-35,0,0,0,0,0,0,1,3,6.0,127.085656,37.563524
11444,5012432,용마산로21길 007-00 주차장,11215,10100,서울특별시 광진구 중곡동 28-10,0,0,0,0,0,0,1,4,0.0,127.086374,37.564262
11445,5010362,용마산로23길 018-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-16,0,0,0,0,0,0,1,1,0.0,127.08556,37.566031
11446,5015451,용마산로23길 024-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-18,0,0,0,0,0,0,1,2,0.0,127.085333,37.56611
11447,5009702,내담터 주차장,11215,10100,서울특별시 광진구 중곡동 29-41 내담터,0,0,0,0,0,0,1,5,0.0,127.085158,37.566162
11448,5013463,용마산로23길 030-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-42,0,0,0,0,0,0,1,1,0.0,127.085052,37.566201
11449,5014359,누리봄 주차장,11215,10100,서울특별시 광진구 중곡동 29-10,0,0,0,0,0,0,1,2,0.0,127.08594,37.566782
11450,5014361,한성빌라 주차장,11215,10100,서울특별시 광진구 중곡동 29-11 한성빌라,0,0,0,0,0,0,1,4,4.0,127.085865,37.566641
11451,5014363,용마산로25길 016-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-12,0,0,0,0,0,0,1,3,2.0,127.085789,37.566536
11452,5014364,진현쉐르빌2 주차장,11215,10100,서울특별시 광진구 중곡동 29-13,0,0,0,0,0,0,1,4,5.0,127.085731,37.566414
11453,5014365,용마산로25길 020-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-14,0,0,0,0,0,0,1,3,1.0,127.085676,37.566294
11454,5014367,용마산로25길 022-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-15,0,0,0,0,0,0,1,3,2.0,127.085618,37.566165
11455,5014019,용마산로25길 004-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-8,0,0,0,0,0,0,1,2,8.0,127.086087,37.567027
11456,5014358,용마산로25길 006-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-9,0,0,0,0,0,0,1,3,0.0,127.085989,37.566904
11457,5013981,영진빌라 주차장,11215,10100,서울특별시 광진구 중곡동 29-32,0,0,0,0,0,0,1,3,0.0,127.085797,37.567362
11458,5010032,로얄빌라 주차장,11215,10100,서울특별시 광진구 중곡동 29-27 로얄빌라,0,0,0,0,0,0,1,3,8.0,127.08595,37.567179
11459,5010031,건양빌라 주차장,11215,10100,서울특별시 광진구 중곡동 29-33 건양빌라,0,0,0,0,0,0,1,3,6.0,127.085726,37.567217
11460,5010030,용마산로27길 015-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-26,0,0,0,0,0,0,1,3,7.0,127.085897,37.567085
11461,5010029,용마산로27길 018-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-34,0,0,0,0,0,0,1,2,0.0,127.085638,37.56707
11462,5122674,태정섬유 주차장,11215,10100,서울특별시 광진구 중곡동 29-25,0,0,0,0,0,0,1,4,0.0,127.085832,37.566968
11463,5085978,용마산로27길 020-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-35,0,0,0,0,0,0,0,2,0.0,127.085568,37.566947
11464,5111163,금호아트빌 주차장,11215,10100,서울특별시 광진구 중곡동 29-24 금호아트빌,0,0,0,0,0,0,1,3,6.0,127.08575,37.566821
11465,5010027,용마산로27길 024-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-90,0,0,0,0,0,0,1,2,0.0,127.085537,37.566872
11466,5009709,에덴빌 8차 주차장,11215,10100,서울특별시 광진구 중곡동 29-23 에덴빌 8차,0,0,0,0,0,0,1,4,6.0,127.085678,37.566706
11467,4911213,용마산로27길 026-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-36,0,0,0,0,0,0,0,2,0.0,127.085483,37.566758
11468,5065240,송정빌라 주차장,11215,10100,서울특별시 광진구 중곡동 29-22 송정빌라,0,0,0,0,0,0,1,4,7.0,127.085616,37.566603
11469,5009707,한두리빌라 주차장,11215,10100,서울특별시 광진구 중곡동 29-38 한두리빌라,0,0,0,0,0,0,1,3,5.0,127.08537,37.566534
11470,5009708,우영빌라 주차장,11215,10100,서울특별시 광진구 중곡동 29-21 우영빌라,0,0,0,0,0,0,1,3,0.0,127.085555,37.566492
11471,5009706,원성골든빌라 주차장,11215,10100,서울특별시 광진구 중곡동 29-20 원성골든빌라,0,0,0,0,0,0,1,2,0.0,127.085491,37.566363
11472,4907676,용마산로27길 034-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-39,0,0,0,0,0,0,0,2,0.0,127.085303,37.566408
11473,5009704,용마산로27길 038-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-40,0,0,0,0,0,0,1,3,0.0,127.085234,37.566298
11474,5128109,MJM빌딩 주차장,11215,10100,서울특별시 광진구 중곡동 29-30,0,0,0,0,0,0,1,2,0.0,127.085952,37.567687
11475,5010462,JM빌딩 주차장,11215,10100,서울특별시 광진구 중곡동 29-58,0,0,0,0,0,0,1,1,1.0,127.085711,37.567824
11476,5010463,용아트빌 주차장,11215,10100,서울특별시 광진구 중곡동 29-53 용아트빌,0,0,0,0,0,0,1,3,0.0,127.085817,37.567675
11477,5010464,용마산로29길 012-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-59,0,0,0,0,0,0,1,4,0.0,127.085652,37.567689
11478,5111164,헤렌하우스 주차장,11215,10100,서울특별시 광진구 중곡동 29-51 헤렌하우스,0,0,0,0,0,0,1,4,8.0,127.085695,37.567455
11479,5010465,공간행복 주차장,11215,10100,서울특별시 광진구 중곡동 29-60 공간행복,0,0,0,0,0,0,1,3,7.0,127.085549,37.567541
11480,5010466,용마산로29길 023-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-49,0,0,0,0,0,0,1,3,0.0,127.085575,37.567205
11481,5009696,용마산로29길 028-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-63,0,0,0,0,0,0,1,3,0.0,127.085339,37.567084
11482,5009697,용마산로29길 029-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-47,0,0,0,0,0,0,1,3,0.0,127.085442,37.566969
11483,5009698,용마산로29길 031-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-46,0,0,0,0,0,0,1,2,0.0,127.085398,37.566834
11484,4926138,우분트 주차장,11215,10100,서울특별시 광진구 중곡동 29-67 우분트,0,0,0,0,0,0,0,2,2.0,127.08508,37.566623
11485,5120123,은하수하우스 주차장,11215,10100,서울특별시 광진구 중곡동 29-68 은하수하우스,0,0,0,0,0,0,1,4,4.0,127.08501,37.566482
11486,5009699,윤탁그린빌 주차장,11215,10100,서울특별시 광진구 중곡동 29-43,0,0,0,0,0,0,1,3,6.0,127.085127,37.566365
11487,5065239,용마산로29길 046-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-69,0,0,0,0,0,0,1,3,0.0,127.084934,37.566339
11488,5064867,용마산로29길 006-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-57,0,0,0,0,0,0,1,3,0.0,127.085776,37.567937
11489,5010461,용마산로29길 009-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-54,0,0,0,0,0,0,1,3,0.0,127.085898,37.567811
11490,5124903,세원그린빌 주차장,11215,10100,서울특별시 광진구 중곡동 28-9 세원그린빌,0,0,0,0,0,0,1,5,8.0,127.086054,37.5636
11491,5542270,보건복지행정타운 주차장,11215,10100,서울특별시 광진구 중곡동 30-1,30,0,10,500,0,0,1,12,449.0,127.084444,37.564928
11492,5353838,능동로50길 031-05 주차장,11215,10100,서울특별시 광진구 중곡동 30-46,0,0,0,0,0,0,1,5,5.0,127.085099,37.563877
11493,5006830,삼성빌딩 주차장,11215,10100,서울특별시 광진구 중곡동 238-5 삼성빌딩,0,0,0,0,0,0,1,3,3.0,127.07682,37.564342
11494,4962474,최군모터스 주차장,11215,10100,서울특별시 광진구 중곡동 248-2,0,0,0,0,0,0,1,4,2.0,127.077427,37.563786
11495,5010878,통큰후라이 주차장,11215,10100,서울특별시 광진구 중곡동 239-34,0,0,0,0,0,0,1,3,2.0,127.077798,37.564028
11496,5011664,광진재가복지센터 주차장,11215,10100,서울특별시 광진구 중곡동 248-3,0,0,0,0,0,0,1,5,8.0,127.077568,37.563716
11497,5011665,중앙빌딩 주차장,11215,10100,서울특별시 광진구 중곡동 247-1 중앙빌딩,0,0,0,0,0,0,1,4,6.0,127.077803,37.563683
11498,5011646,긴고랑로 015-00 주차장,11215,10100,서울특별시 광진구 중곡동 239-56,0,0,0,0,0,0,1,4,2.0,127.078243,37.563863
11499,5068934,긴고랑로 015-01 주차장,11215,10100,서울특별시 광진구 중곡동 239-54,0,0,0,0,0,0,1,6,8.0,127.078351,37.563998
11500,5010879,서해해물탕 주차장,11215,10100,서울특별시 광진구 중곡동 239-18,0,0,0,0,0,0,1,4,3.0,127.078432,37.563826
11501,5010907,돈까스보쌈 주차장,11215,10100,서울특별시 광진구 중곡동 239-82,0,0,0,0,0,0,1,5,4.0,127.078581,37.563774
11502,5006176,긴고랑로 018-01 주차장,11215,10100,서울특별시 광진구 중곡동 246-1,0,0,0,0,0,0,1,5,3.0,127.078497,37.563425
11503,5010908,직화짬뽕 주차장,11215,10100,서울특별시 광진구 중곡동 239-75,0,0,0,0,0,0,1,5,3.0,127.078772,37.56371
11504,5009465,긴고랑로 019-12 주차장,11215,10100,서울특별시 광진구 중곡동 239-80,0,0,0,0,0,0,1,3,2.0,127.078473,37.563959
11505,5009462,긴고랑로 019-06 주차장,11215,10100,서울특별시 광진구 중곡동 239-76,0,0,0,0,0,0,1,4,1.0,127.078881,37.563824
11506,5011427,JS모터스 주차장,11215,10100,서울특별시 광진구 중곡동 249-2,0,0,0,0,0,0,1,2,2.0,127.076724,37.563945
11507,5009463,긴고랑로 021-00 주차장,11215,10100,서울특별시 광진구 중곡동 239-83,0,0,0,0,0,0,1,5,3.0,127.078931,37.563672
11508,5010912,남경빌딩 주차장,11215,10100,서울특별시 광진구 중곡동 239-85 남경빌딩,0,0,0,0,0,0,1,5,3.0,127.079093,37.56362
11509,5008554,CU편의점 주차장,11215,10100,서울특별시 광진구 중곡동 240-8,0,0,0,0,0,0,1,4,4.0,127.079322,37.563538
11510,5013070,광진전기조명 주차장,11215,10100,서울특별시 광진구 중곡동 245-20,0,0,0,0,0,0,1,5,11.0,127.079103,37.563233
11511,5120186,건화빌딩 주차장,11215,10100,서울특별시 광진구 중곡동 240-5 건화빌딩,0,0,0,0,0,0,1,4,3.0,127.079463,37.563482
11512,5064821,KRMOTORS 주차장,11215,10100,서울특별시 광진구 중곡동 238-4,0,0,0,0,0,0,1,2,3.0,127.07698,37.564282
11513,5124284,말씀의교회 주차장,11215,10100,서울특별시 광진구 중곡동 249-3,0,0,0,0,0,0,1,5,2.0,127.076873,37.563923
11514,5006831,네비세이션 주차장,11215,10100,서울특별시 광진구 중곡동 238-3,0,0,0,0,0,0,1,3,3.0,127.077196,37.564208
11515,5011684,긴고랑로 006-00 주차장,11215,10100,서울특별시 광진구 중곡동 249-28,0,0,0,0,0,0,1,5,3.0,127.077024,37.563885
11516,5111461,LED간판 주차장,11215,10100,서울특별시 광진구 중곡동 239-39,0,0,0,0,0,0,1,5,4.0,127.077442,37.564172
11517,5010283,긴고랑로 007-01 주차장,11215,10100,서울특별시 광진구 중곡동 239-38,0,0,0,0,0,0,1,4,2.0,127.077572,37.564116
11518,5012201,대성식당 주차장,11215,10100,서울특별시 광진구 중곡동 248-1,0,0,0,0,0,0,1,4,3.0,127.077286,37.563833
11519,5010282,긴고랑로 009-00 주차장,11215,10100,서울특별시 광진구 중곡동 239-35,0,0,0,0,0,0,1,4,2.0,127.077688,37.564073
11520,5343939,긴고랑로1길 010-00 주차장,11215,10100,서울특별시 광진구 중곡동 239-72,0,0,0,0,0,0,1,2,0.0,127.077608,37.564452
11521,5010248,긴고랑로1길 011-00 주차장,11215,10100,서울특별시 광진구 중곡동 238-1,0,0,0,0,0,0,1,5,4.0,127.077428,37.564601
11522,5264771,긴고랑로1길 012-00 주차장,11215,10100,서울특별시 광진구 중곡동 239-71,0,0,0,0,0,0,1,3,0.0,127.077643,37.564552
11523,5011410,지오빌 주차장,11215,10100,서울특별시 광진구 중곡동 235-6,0,0,0,0,0,0,1,5,8.0,127.07752,37.5649
11524,5011411,메이져빌 주차장,11215,10100,서울특별시 광진구 중곡동 234-44 메이져빌,0,0,0,0,0,0,1,6,6.0,127.077806,37.564832
11525,5011413,긴고랑로1길 022-00 주차장,11215,10100,서울특별시 광진구 중곡동 234-42,0,0,0,0,0,0,1,3,0.0,127.077895,37.564991
11526,5011412,긴고랑로1길 022-03 주차장,11215,10100,서울특별시 광진구 중곡동 234-19,0,0,0,0,0,0,1,3,2.0,127.07802,37.564953
11527,5065431,긴고랑로1길 022-04 주차장,11215,10100,서울특별시 광진구 중곡동 234-45,0,0,0,0,0,0,1,4,4.0,127.077931,37.564794
11528,5011414,긴고랑로1길 024-00 주차장,11215,10100,서울특별시 광진구 중곡동 234-20,0,0,0,0,0,0,1,4,6.0,127.078017,37.565075
11529,5011415,Laguna록hill 주차장,11215,10100,서울특별시 광진구 중곡동 234-33,0,0,0,0,0,0,1,6,6.0,127.078008,37.565186
11530,5012768,긴고랑로1길 032-00 주차장,11215,10100,서울특별시 광진구 중곡동 234-35,0,0,0,0,0,0,0,6,0.0,127.078086,37.565335
11531,5012769,선진골드빌라 주차장,11215,10100,서울특별시 광진구 중곡동 235-27 선진골드빌라,0,0,0,0,0,0,1,2,12.0,127.077816,37.56553
11532,5011765,더리치 주차장,11215,10100,서울특별시 광진구 중곡동 235-23,0,0,0,0,0,0,1,5,5.0,127.077994,37.565619
11533,5012770,긴고랑로1길 037-05 주차장,11215,10100,서울특별시 광진구 중곡동 235-20,0,0,0,0,0,0,1,4,4.0,127.077771,37.565722
11534,5010290,긴고랑로1길 038-00 주차장,11215,10100,서울특별시 광진구 중곡동 234-6,0,0,0,0,0,0,1,2,2.0,127.078219,37.565557
11535,5012773,상상스튜디오 주차장,11215,10100,서울특별시 광진구 중곡동 235-16,0,0,0,0,0,0,1,4,3.0,127.078074,37.565735
11536,5111460,긴고랑로1길 039-04 주차장,11215,10100,서울특별시 광진구 중곡동 235-13,0,0,0,0,0,0,1,3,1.0,127.078006,37.565907
11537,5118582,긴고랑로1길 039-06 주차장,11215,10100,서울특별시 광진구 중곡동 235-12,0,0,0,0,0,0,1,4,1.0,127.077892,37.565922
11538,5111458,긴고랑로1길 040-00 주차장,11215,10100,서울특별시 광진구 중곡동 234-5,0,0,0,0,0,0,1,3,2.0,127.078263,37.565651
11539,5011768,혜원교회 주차장,11215,10100,서울특별시 광진구 중곡동 235-14 혜원교회,0,0,0,0,0,0,1,4,3.0,127.078136,37.565862
11540,5012772,효성용접기 주차장,11215,10100,서울특별시 광진구 중곡동 234-4,0,0,0,0,0,0,1,3,0.0,127.07832,37.565737
11541,5123989,긴고랑로1길 005-00 주차장,11215,10100,서울특별시 광진구 중곡동 238-2,0,0,0,0,0,0,1,3,1.0,127.077301,37.564416
11542,5010247,긴고랑로1길 005-01 주차장,11215,10100,서울특별시 광진구 중곡동 238-9,0,0,0,0,0,0,1,5,4.0,127.077242,37.5643
11543,5399553,긴고랑로1길 005-03 주차장,11215,10100,서울특별시 광진구 중곡동 238-8,0,0,0,0,0,0,1,3,0.0,127.077115,37.564357
11544,5010293,긴고랑로1길 005-04 주차장,11215,10100,서울특별시 광진구 중곡동 238-7,0,0,0,0,0,0,1,3,2.0,127.077161,37.564452
11545,5124583,우정보신탕 주차장,11215,10100,서울특별시 광진구 중곡동 239-74,0,0,0,0,0,0,1,5,3.0,127.077512,37.564282
11546,5010287,긴고랑로1길 008-00 주차장,11215,10100,서울특별시 광진구 중곡동 239-73,0,0,0,0,0,0,1,3,2.0,127.077545,37.564375
11547,5296877,긴고랑로1길 009-00 주차장,11215,10100,서울특별시 광진구 중곡동 238-11,0,0,0,0,0,0,1,3,0.0,127.077379,37.564498
11548,5011951,긴고랑로2길 011-00 주차장,11215,10100,서울특별시 광진구 중곡동 248-13,0,0,0,0,0,0,1,4,3.0,127.077053,37.563491
11549,5011668,긴고랑로2길 011-20 주차장,11215,10100,서울특별시 광진구 중곡동 248-19,0,0,0,0,0,0,1,4,2.0,127.077239,37.56329
11550,5011667,긴고랑로2길 011-03 주차장,11215,10100,서울특별시 광진구 중곡동 248-14,0,0,0,0,0,0,1,3,3.0,127.077172,37.563452
11551,5011666,긴고랑로2길 011-04 주차장,11215,10100,서울특별시 광진구 중곡동 248-21,0,0,0,0,0,0,1,4,3.0,127.077109,37.563331
11552,5065446,긴고랑로2길 012-00 주차장,11215,10100,서울특별시 광진구 중곡동 249-29,0,0,0,0,0,0,1,6,3.0,127.076795,37.563515
